ENSEMBL,gene_symbol,gene_name,baseMean,log2FoldChange,foldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000000127.16,Fer,fer (fms/fps related) protein kinase,302.62874769547585,0.0760624158135,1.054137027798298,0.06868238940886859,1.1074515093046322,0.26809876628910756,0.5600902295300947
ENSMUSG00000000131.16,Xpo6,exportin 6,1277.345429158768,0.10650408922954384,1.0766162374282393,0.052287003038019426,2.036913248825938,0.04165873620876547,0.18725328835197474
ENSMUSG00000000134.18,Tfe3,transcription factor E3,774.6074524945169,-0.2817012169783354,0.8226204162615527,0.0972865229842405,-2.895583153115343,0.0037845474822294934,0.03592819305816986
ENSMUSG00000000142.16,Axin2,axin 2,292.73576176101983,-0.05519606077172594,0.9624636363957583,0.1298584457754435,-0.42504790845235596,0.6708017506131556,0.8567474733722338
ENSMUSG00000000148.18,Brat1,BRCA1-associated ATM activator 1,388.06853334457713,0.03268828643132369,1.022916431073257,0.08400723194393601,0.3891127665429912,0.697192729904619,0.8701929778761524
ENSMUSG00000000149.11,Gna12,"guanine nucleotide binding protein, alpha 12",4819.889855327031,0.16171779734168137,1.1186182689771758,0.05038439881022581,3.209680003343809,0.0013288281559865787,0.016257398810265646
ENSMUSG00000000154.17,Slc22a18,"solute carrier family 22 (organic cation transporter), member 18",2054.7087148205187,-0.11550092613341068,0.9230617536988908,0.04993195143284094,-2.3131666762265595,0.020713476957740843,0.11822277711219094
ENSMUSG00000000157.17,Itgb2l,integrin beta 2-like,1.5970887275207308,0.1653419769971802,1.1214318711750935,0.8450140647041301,0.19566772187995757,0.8448702502219322,NA
ENSMUSG00000000159.17,Igsf5,"immunoglobulin superfamily, member 5",737.9508495322528,0.11991225768541999,1.0866687711277134,0.08040888418162181,1.4912812048799333,0.13588768138048368,0.3889688185245913
ENSMUSG00000000167.15,Pih1d2,PIH1 domain containing 2,10.378302870373908,-0.09835922835070185,0.9340947300935483,0.3317058351977704,-0.29652546899591886,0.7668288196201944,0.9057009664868957
ENSMUSG00000000168.11,Dlat,dihydrolipoamide S-acetyltransferase (E2 component of pyruvate dehydrogenase complex),1876.1613214604831,0.17925374806693797,1.1322980385631845,0.06777736501245372,2.644743536931556,0.00817528532524974,0.06301695407838136
ENSMUSG00000000171.6,Sdhd,"succinate dehydrogenase complex, subunit D, integral membrane protein",8081.847162647799,-0.0351596503125345,0.9759237579414375,0.057635357753622565,-0.6100361250958767,0.5418378775055275,0.7795225969903874
ENSMUSG00000000184.13,Ccnd2,cyclin D2,438.6590159961275,-0.22810889765061884,0.8537532688698479,0.0958775980365911,-2.379167838180119,0.01735177339063207,0.10550241902365366
ENSMUSG00000000194.14,Gpr107,G protein-coupled receptor 107,1025.0236698807614,-0.1343865893997211,0.9110571180056687,0.08757664403796227,-1.5345026162622524,0.12490605011713733,0.36930767660074804
ENSMUSG00000000197.9,Nalcn,"sodium leak channel, non-selective",1.9663467730224347,-0.21242116653482543,0.8630875602998239,0.8083493096368701,-0.26278387821008975,0.792717162276005,NA
ENSMUSG00000000204.17,Slfn4,schlafen 4,23.208519420027613,-0.41318392394609205,0.750964219669216,0.30017363070912784,-1.3764830807089536,0.168672121962936,0.4398304165619515
ENSMUSG00000000216.9,Scnn1g,"sodium channel, nonvoltage-gated 1 gamma",0.29342793011429946,-0.4498835609830229,0.7321019330788446,2.453289795366846,-0.1833797058271099,0.8545000982598487,NA
ENSMUSG00000000223.14,Drp2,dystrophin related protein 2,0.982860736507971,0.28905304342907295,1.2218380240481568,1.2023291433296208,0.2404109099681272,0.8100117212584194,NA
ENSMUSG00000000244.18,Tspan32,tetraspanin 32,10.574324677264386,-0.6788849998840162,0.6246478527757208,0.42381591920346795,-1.6018393107081312,0.10919114768580443,0.3419291320688986
ENSMUSG00000000247.12,Lhx2,LIM homeobox protein 2,73.20120558484501,0.08124650691543787,1.0579317122847884,0.15069981970506574,0.5391280963337927,0.5897984700901882,0.8114607272422357
ENSMUSG00000000248.17,Clec2g,"C-type lectin domain family 2, member g",0.8335697527143345,0.4422415371854758,1.3587137424755227,1.0986508932941057,0.4025314500582571,0.6872929474997133,NA
ENSMUSG00000000253.14,Gmpr,guanosine monophosphate reductase,17.350398636041547,-0.04573277364495563,0.9687976202736697,0.28662883358676594,-0.1595539885944928,0.8732324263049557,0.9549098895603503
ENSMUSG00000000266.12,Mid2,midline 2,309.95507055912543,0.07386033980538921,1.0525292596087457,0.08942174440834343,0.8259773983842987,0.4088169130245356,0.686825162376113
ENSMUSG00000000275.17,Trim25,tripartite motif-containing 25,3255.302182152939,-0.12626056141134837,0.916203156654626,0.059949377733252866,-2.1061196326865934,0.03519396186090159,0.16760694180298766
ENSMUSG00000000276.12,Dgke,"diacylglycerol kinase, epsilon",104.01444039903427,0.014490559871019586,1.0100947019043753,0.13390563807827993,0.108214710590069,0.9138253761187927,0.9709837147814319
ENSMUSG00000000278.11,Scpep1,serine carboxypeptidase 1,1849.5440309913915,-0.3606480276148196,0.7788146742632159,0.06233252368951529,-5.785872386801544,7.213696376115492e-9,6.147944058401253e-7
ENSMUSG00000000282.13,Mnt,max binding protein,275.11842088964,-0.12374168783390804,0.917804198927719,0.13711471830990385,-0.9024683079917769,0.3668081492702506,0.6537453841849871
ENSMUSG00000000290.14,Itgb2,integrin beta 2,367.4910455077956,0.26207159147465325,1.1991994207017118,0.1616642150018572,1.6210859742314807,0.10499920157687787,0.3348034555734858
ENSMUSG00000000295.14,Hddc2,HD domain containing 2,34.28432372127662,0.2398824810228965,1.1808964641092219,0.21171423631023661,1.133048420378228,0.25719392006381014,0.5486101717665731
ENSMUSG00000000296.9,Tpd52l1,tumor protein D52-like 1,197.96947214690832,0.01864431349968646,1.0130071194591552,0.10561137623088239,0.17653698081660427,0.8598720983882604,0.9482814096822011
ENSMUSG00000000301.17,Pemt,phosphatidylethanolamine N-methyltransferase,6155.583080093544,-0.10190441380570159,0.9318021640925495,0.051696757610729754,-1.9711954581954507,0.04870152322945581,0.20718061982976338
ENSMUSG00000000303.13,Cdh1,cadherin 1,822.9750040538286,-0.08914703320513906,0.9400783889252033,0.16549341112117322,-0.5386742142855837,0.590111669090496,0.8115392886012313
ENSMUSG00000000305.13,Cdh4,cadherin 4,196.39082030335365,-0.10194354151353491,0.9317768927861435,0.18624608257130934,-0.5473593866034904,0.5841318515929242,0.8072953716243025
ENSMUSG00000000308.15,Ckmt1,"creatine kinase, mitochondrial 1, ubiquitous",0.9656763841332822,-2.192388443093101,0.21878891596293054,1.904482991529834,-1.151172498176,0.2496612770176462,NA
ENSMUSG00000000317.12,Bcl6b,"B cell CLL/lymphoma 6, member B",132.66565423202695,0.04856955812532157,1.0342389603877749,0.17653142642700959,0.2751326441323671,0.783214332619876,0.9132900410348822
ENSMUSG00000000318.17,Clec10a,"C-type lectin domain family 10, member A",11.795546370936272,0.021482054370995117,1.0150016371213524,0.39436686107250235,0.054472260454576454,0.9565589087171762,0.9852981316489315
ENSMUSG00000000320.11,Alox12,arachidonate 12-lipoxygenase,14.505094992814959,-0.18014976507737704,0.882611368318464,0.3599962205115625,-0.5004212678160351,0.6167784811158508,0.8268732161600302
ENSMUSG00000000326.14,Comt,catechol-O-methyltransferase,15959.766090510837,0.25569073497123457,1.1939072263062607,0.09575253271433584,2.670328687117361,0.007577702861705707,0.0595325160598638
ENSMUSG00000000339.15,Rtca,RNA 3'-terminal phosphate cyclase,250.99370082609883,0.10686792590914285,1.0768877860670898,0.07865776972958799,1.3586442417136484,0.17425934867573953,0.44858410716732766
ENSMUSG00000000340.11,Dbt,dihydrolipoamide branched chain transacylase E2,3429.013213524163,-0.13523870872584381,0.9105191663711213,0.07295970809763597,-1.8536081386847791,0.06379524238535025,0.24574852691088064
ENSMUSG00000000346.10,Dazap2,DAZ associated protein 2,2809.7815205563443,0.1317971977073531,1.0956577370006362,0.06314539070642584,2.0872021889943118,0.036869861702243815,0.173427459862285
ENSMUSG00000000355.14,Mcts1,malignant T cell amplified sequence 1,442.2263057077382,0.08652675797236828,1.0618108274040519,0.06875179006857111,1.2585382560376814,0.20819716087224624,0.49241990777012146
ENSMUSG00000000359.4,Rem1,rad and gem related GTP binding protein 1,19.88678480066587,0.030597041995144195,1.0214347467406542,0.2781352892274899,0.11000776665243128,0.9124032154039481,0.9701787524818934
ENSMUSG00000000365.10,Rnf17,ring finger protein 17,4.77644805111725,-1.36795853293089,0.38743910139719145,0.6237564298073572,-2.1930972853512296,0.02830037057599597,0.1451584801560351
ENSMUSG00000000374.9,Trappc10,trafficking protein particle complex 10,1293.282725135092,0.07232951306343018,1.05141302550517,0.06259292805445682,1.1555540747431143,0.24786360216255873,0.5392461037417821
ENSMUSG00000000378.16,Ccm2,cerebral cavernous malformation 2,545.1699795034816,-0.09808166824270048,0.934274457872913,0.07046107863850049,-1.3919978254364658,0.16392305645312044,0.43347221571267863
ENSMUSG00000000384.16,Tbrg4,transforming growth factor beta regulated gene 4,884.5894924431527,-0.09175966266194427,0.9383775069901266,0.07123441871452652,-1.2881366103326135,0.1976984132076211,0.4794663284946888
ENSMUSG00000000385.9,Tmprss2,"transmembrane protease, serine 2",387.6346664340762,-0.26183310567555335,0.8340275204917565,0.113000476615194,-2.3170973567411255,0.02049842897560298,0.11743972696428824
ENSMUSG00000000386.17,Mx1,MX dynamin-like GTPase 1,34.893974468507764,-0.004860797916846401,0.9966364211768008,0.367957611169946,-0.01321021163658272,0.9894600826440783,0.9969753223911826
ENSMUSG00000000392.18,Fap,fibroblast activation protein,3.3527527231171317,-0.9154462528189076,0.530179850678844,0.5506486252499814,-1.6624871303425424,0.09641514167656302,0.31749015764919303
ENSMUSG00000000399.11,Ndufa9,"NADH:ubiquinone oxidoreductase subunit A9",3631.405851809246,0.029693771730460013,1.020795427384385,0.034619864008132724,0.8577090806446988,0.3910531245850536,0.672699565426898
ENSMUSG00000000402.3,Egfl6,"EGF-like-domain, multiple 6",1.91947847259984,1.160506247304093,2.2353585345453957,0.8426502391137511,1.3772098949673872,0.16844736346214362,NA
ENSMUSG00000000409.15,Lck,lymphocyte protein tyrosine kinase,26.90778290260631,-0.38244019699805176,0.7671389418494479,0.25309078599832247,-1.5110790994998398,0.13076829904580337,0.380671515072548
ENSMUSG00000000416.17,Cttnbp2,cortactin binding protein 2,12.207801977883733,-0.35439603370858774,0.7821970316301501,0.3587453780810011,-0.9878762357979946,0.323213265231507,0.6142298147339508
ENSMUSG00000000420.16,Galnt1,polypeptide N-acetylgalactosaminyltransferase 1,2347.4636889019052,0.0024056218778540305,1.0016688409899317,0.04356112016803267,0.05522405917420361,0.9559599617302265,0.984974605656248
ENSMUSG00000000439.10,Mkrn2,"makorin, ring finger protein, 2",520.4383031794451,0.017575767263515077,1.0122571035852106,0.16902235571242719,0.10398486750130437,0.9171813574479334,0.972266450994134
ENSMUSG00000000440.13,Pparg,peroxisome proliferator activated receptor gamma,309.22232680061245,0.09773003142430135,1.0700884362269085,0.10125779798116577,0.965160544400535,0.3344644057486755,0.6253588944867091
ENSMUSG00000000441.18,Raf1,v-raf-leukemia viral oncogene 1,2341.961418745875,-0.014591273056172622,0.9899370737130389,0.042619763307472705,-0.3423593169888457,0.7320805009612937,0.8882610724957045
ENSMUSG00000000486.14,Septin1,septin 1,24.43957800415754,-0.46430179494280055,0.7248217763341787,0.2192660613850213,-2.117526953373361,0.03421515025447031,0.16469630404936567
ENSMUSG00000000489.8,Pdgfb,"platelet derived growth factor, B polypeptide",28.15138351779559,-0.13723580457246567,0.9092596236472711,0.24460600652865558,-0.5610483835620305,0.5747645541043818,0.800898702895096
ENSMUSG00000000530.17,Acvrl1,"activin A receptor, type II-like 1",100.07625553934747,0.019611110871930206,1.0136861963406854,0.13931193793620295,0.14077121575116552,0.8880506830925835,0.9614233955010767
ENSMUSG00000000531.6,Tamalin,trafficking regulator and scaffold protein tamalin,68.23078707169046,0.11741844660985414,1.0847920018092334,0.11737521102241495,1.000368353650337,0.31713227909526615,0.6085663948800522
ENSMUSG00000000532.12,Acvr1b,"activin A receptor, type 1B",548.6383267169336,-0.0019542891598447287,0.9986463070488719,0.06285534980564285,-0.031091850827139653,0.9751962886270863,0.9912697678316379
ENSMUSG00000000538.19,Tom1l2,target of myb1-like 2 (chicken),1096.3125255475238,-0.15675062889105082,0.897043200969771,0.07032673319733052,-2.2288910882753874,0.02582115221702662,0.13681492138877646
ENSMUSG00000000552.11,Zfp385a,zinc finger protein 385A,151.41209247540354,0.3277751637998281,1.255076379191527,0.1520538707160038,2.15565156122875,0.03111088316317927,0.15473381883170434
ENSMUSG00000000555.9,Itga5,integrin alpha 5 (fibronectin receptor alpha),562.6796860895565,-0.12179954595754669,0.919040569923011,0.09149125729119142,-1.3312697799079571,0.18310025812289094,0.45996126457682096
ENSMUSG00000000561.15,Wdr77,WD repeat domain 77,1039.2158273810635,0.1750677093793413,1.1290173912452655,0.07842373290387213,2.232330735823689,0.025593111915377772,0.1359887612692757
ENSMUSG00000000562.6,Adora3,adenosine A3 receptor,1.90596428288768,1.4246165341305015,2.684431393462263,0.8824255766648956,1.6144325049085753,0.10643364594300757,NA
ENSMUSG00000000563.18,Atp5pb,ATP synthase peripheral stalk-membrane subunit b,10722.125005489439,-0.014521654524864633,0.9899848451588964,0.053022836213284595,-0.2738754763410092,0.784180318321209,0.9137133452349956
ENSMUSG00000000567.6,Sox9,SRY (sex determining region Y)-box 9,124.78353894594125,0.15125322044837955,1.1105337363386985,0.12948575020013123,1.1681070713542212,0.24276357831878226,0.5334433472598442
ENSMUSG00000000568.16,Hnrnpd,heterogeneous nuclear ribonucleoprotein D,583.1870866256837,-0.20694618603761739,0.8663691722306652,0.10263314586349512,-2.016367951079483,0.04376151421306645,0.1932707041276596
ENSMUSG00000000579.15,Dynlt1c,dynein light chain Tctex-type 1C,29.797046963161865,-0.805283076966088,0.5722497858628195,0.26385947256601544,-3.051939235437579,0.002273681231620766,0.024663139620706893
ENSMUSG00000000581.9,C1d,C1D nuclear receptor co-repressor,1467.1852743489585,0.1727313477117636,1.127190492173922,0.05870129467476115,2.942547496929912,0.0032552384594315207,0.03239134047528001
ENSMUSG00000000594.8,Gm2a,GM2 ganglioside activator protein,4033.812509759299,0.04624326471883675,1.0325726313991805,0.08068828488676447,0.5731100219038386,0.5665702019514056,0.7960055412533253
ENSMUSG00000000600.16,Krit1,"KRIT1, ankyrin repeat containing",701.4706137804047,-0.1660048544121061,0.8913074968007939,0.0881783515176502,-1.8826032870310325,0.05975415059731551,0.23510468486189476
ENSMUSG00000000605.10,Clcn4,"chloride channel, voltage-sensitive 4",3541.843512733394,-0.060969328735116526,0.958619818246838,0.05713493902891184,-1.0671111192446425,0.2859216613491792,0.5793322043589479
ENSMUSG00000000627.16,Sema4f,"sema domain, immunoglobulin domain (Ig), TM domain, and short cytoplasmic domain",1.772067563701946,0.8169428207424961,1.7616689255163274,1.0449521541340443,0.7817992599091771,0.43433255606860144,NA
ENSMUSG00000000628.11,Hk2,hexokinase 2,91.23259661014386,0.3137836465221002,1.2429632541866538,0.20897242095992355,1.5015553013202505,0.13321199450679672,0.38406405556785456
ENSMUSG00000000631.21,Myo18a,myosin XVIIIA,3987.2928122027615,-0.07762839494634187,0.9476141227651812,0.08554190673591544,-0.9074896493246973,0.36414792062200774,0.6512583140859045
ENSMUSG00000000673.10,Haao,"3-hydroxyanthranilate 3,4-dioxygenase",9107.000046432928,0.004935565748942357,1.003426932034176,0.05684074483355893,0.08683147561480203,0.9308054681814723,0.9763150488491488
ENSMUSG00000000682.8,Cd52,CD52 antigen,113.41331588490054,0.30737958588645087,1.2374580220614786,0.16671791749929793,1.8437105651091479,0.06522533248512856,0.24865406634777973
ENSMUSG00000000686.12,Abhd15,abhydrolase domain containing 15,2840.2232061841905,0.1303561066467572,1.094563843839235,0.05957974050046247,2.187926727303308,0.028674940071634968,0.14643267079328748
ENSMUSG00000000690.6,Hoxb6,homeobox B6,1.4592006307431458,0.062158378561425566,1.044026534001821,0.7939157931863551,0.07829341486199053,0.9375946555639537,NA
ENSMUSG00000000693.11,Loxl3,lysyl oxidase-like 3,62.99846920486348,-0.23373785593401825,0.8504286726748788,0.18009702699156538,-1.2978440557209479,0.19434092733584912,0.4749167269858435
ENSMUSG00000000708.15,Kat2b,K(lysine) acetyltransferase 2B,4345.291491678022,0.11134320800674635,1.080233509974008,0.07478356818508061,1.4888726321694747,0.13652091153259144,0.38989359153145436
ENSMUSG00000000711.4,Rab5b,"RAB5B, member RAS oncogene family",3256.0967441837574,0.09681130036137614,1.0694072038869376,0.05288350724539943,1.8306520388697967,0.06715249597518824,0.25249137631747626
ENSMUSG00000000732.10,Icosl,icos ligand,48.98498889979824,-0.314362935624448,0.8042060331457711,0.1645030298571617,-1.9109856876035047,0.05600642020056903,0.22581100076189736
ENSMUSG00000000738.19,Spg7,"SPG7, paraplegin matrix AAA peptidase subunit",1296.4660392986943,5.423697408300618e-4,1.0003760127317487,0.045088936236702994,0.012028887485452932,0.9904025678409698,0.9973446419146215
ENSMUSG00000000739.15,Sult5a1,"sulfotransferase family 5A, member 1",265.90057781088797,-0.8332999253779226,0.5612440205243896,0.17783695567253102,-4.685752307368335,2.7893343821734915e-6,1.1465152358334364e-4
ENSMUSG00000000740.13,Rpl13,ribosomal protein L13,6130.727646352169,0.07742312014372686,1.055131725510612,0.05099775004594712,1.5181673715795587,0.12897221065830305,0.3771899569175071
ENSMUSG00000000743.10,Chmp1a,charged multivesicular body protein 1A,2000.7411444615518,0.004432647182114221,1.003077201791644,0.043314035823661313,0.10233743168519945,0.9184888450730292,0.9728830442390991
ENSMUSG00000000751.14,Rpa1,replication protein A1,1030.411317974831,0.27953098999871046,1.213800222340407,0.08302540224616818,3.366812836027078,7.60422786906351e-4,0.01056466693837539
ENSMUSG00000000753.16,Serpinf1,"serine (or cysteine) peptidase inhibitor, clade F, member 1",19824.3472643117,-0.20289585151348163,0.8688049021123461,0.04603693818053142,-4.40724034943063,1.0469599093058671e-5,3.3319388674850223e-4
ENSMUSG00000000759.15,Tubgcp3,"tubulin, gamma complex associated protein 3",399.93035418753846,-0.08901545108823386,0.9401641334118067,0.07765307574203635,-1.146322283278815,0.2516618261108039,0.5429517515562753
ENSMUSG00000000776.14,Polr3d,polymerase (RNA) III (DNA directed) polypeptide D,250.47116596341624,-0.3070725123027773,0.8082802422469778,0.1193230980233743,-2.573454070414972,0.010068901016808712,0.07267434059261217
ENSMUSG00000000782.17,Tcf7,"transcription factor 7, T cell specific",127.78774790719964,-0.3862900665234136,0.7650945404612189,0.1568355534428633,-2.4630261317893254,0.013776987432662573,0.09048528910986736
ENSMUSG00000000787.13,Ddx3x,"DEAD box helicase 3, X-linked",17508.12852254254,0.0025963247197685444,1.0018012554745253,0.08014817023729094,0.032394061050698066,0.9741577985991418,0.9909786013445324
ENSMUSG00000000791.10,Il12rb1,"interleukin 12 receptor, beta 1",30.961299982076184,0.33635281604079925,1.262560757942128,0.28626071740791653,1.1749876793660876,0.23999964500834345,0.5303612431801695
ENSMUSG00000000792.3,Slc5a5,"solute carrier family 5 (sodium iodide symporter), member 5",0.2775126387834642,-0.08574185274699862,0.9422998683436044,2.4484862077344047,-0.03501831150861819,0.9720651393553247,NA
ENSMUSG00000000794.10,Kcnn3,"potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3",3.9118286820693347,0.21395577217906334,1.1598640967150184,0.5988252319204171,0.3572925133647303,0.7208728340832947,0.8825879962784272
ENSMUSG00000000804.15,Usp32,ubiquitin specific peptidase 32,1751.5773905165656,-0.14533504544561493,0.9041693726736928,0.0751332007075641,-1.9343651551767738,0.05306824750355175,0.2186058202051005
ENSMUSG00000000805.19,Car4,carbonic anhydrase 4,0.5457179833970982,-0.5253935837505344,0.6947695429660832,1.4647839012163553,-0.35868334114967265,0.7198319920867309,NA
ENSMUSG00000000811.15,Txnrd3,thioredoxin reductase 3,178.827827510943,0.199376164231273,1.1482017537119165,0.14268033892021056,1.3973625640374163,0.162304570670888,0.43122028756056646
ENSMUSG00000000817.11,Fasl,"Fas ligand (TNF superfamily, member 6)",6.8974854473536595,-0.15428826024545778,0.8985755671855951,0.3991528645004103,-0.3865392784756006,0.699097318651589,0.8710349964290787
ENSMUSG00000000823.17,Zfp512b,zinc finger protein 512B,672.4343204349957,-0.14233957043563966,0.9060486544210639,0.12259400642418505,-1.1610646767113018,0.2456155983184362,0.5370053127529977
ENSMUSG00000000826.17,Dnajc5,DnaJ heat shock protein family (Hsp40) member C5,2615.989266441989,0.08687945887678503,1.0620704438927409,0.04708751120129637,1.8450637262475054,0.06502826907077953,0.24830057137830644
ENSMUSG00000000827.19,Tpd52l2,tumor protein D52-like 2,1004.5220379292659,-0.054184423576174416,0.9631387655389971,0.0633551447402316,-0.8552489904070313,0.39241332008893304,0.6735185952374053
ENSMUSG00000000838.18,Fmr1,FMRP translational regulator 1,1116.8763188610417,-0.10358679973306133,0.9307161846528645,0.045823407804413074,-2.260565171739263,0.02378619648877295,0.12976445813213539
ENSMUSG00000000861.16,Bcl11a,B cell CLL/lymphoma 11A (zinc finger protein),10.22027691622089,-0.3554304751274726,0.781636381617589,0.36241550632013014,-0.9807264560405219,0.3267276538118848,0.6176560537976596
ENSMUSG00000000869.13,Il4,interleukin 4,0.1887148903583376,0.224802476315175,1.1686172387330374,2.6680083342650565,0.08425853601281956,0.9328508785913399,NA
ENSMUSG00000000876.12,Pxmp4,peroxisomal membrane protein 4,3944.3303821374716,0.05455623030886399,1.0385396017577297,0.05422161339357898,1.0061712828951828,0.3143331836081059,0.6057189736295843
ENSMUSG00000000881.13,Dlg3,discs large MAGUK scaffold protein 3,479.045721983558,-4.094573755397544e-4,0.9997162260460325,0.09015730392593646,-0.004541588509302813,0.9963763491038315,0.9985657134283537
ENSMUSG00000000884.18,Gnb1l,"guanine nucleotide binding protein (G protein), beta polypeptide 1-like",33.411875172657616,-0.27284779809358295,0.827684130759545,0.2742467605776857,-0.9948988914904375,0.3197854420741548,0.6110149960340248
ENSMUSG00000000901.18,Mmp11,matrix metallopeptidase 11,11.075606181912296,-0.30671408468747025,0.8084810788359421,0.39185481775806386,-0.7827237813287252,0.43378933394181113,0.7066643739214061
ENSMUSG00000000902.14,Smarcb1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1",537.1640487713705,0.006530155017271617,1.0045366179731043,0.06645101271709614,0.09827021064483454,0.9217177321251115,0.972995940455375
ENSMUSG00000000903.4,Vpreb3,pre-B lymphocyte gene 3,3.074465123467191,-0.32625851735990796,0.7976023041842417,0.601864616208007,-0.5420795783202373,0.5877636863389664,0.8102362431164496
ENSMUSG00000000915.16,Hip1r,huntingtin interacting protein 1 related,1314.7521496039744,-0.8384743009248907,0.5592346661086557,0.17411544988132674,-4.815622631399893,1.4674161141990326e-6,6.627536551704313e-5
ENSMUSG00000000916.16,Nsun5,"NOL1/NOP2/Sun domain family, member 5",282.1760595881359,0.047696698687724304,1.0336134143248124,0.07983004839295335,0.5974780129525078,0.5501882822916431,0.7860949269150821
ENSMUSG00000000934.10,Top1mt,"DNA topoisomerase 1, mitochondrial",577.6106655134178,0.3311658120000478,1.2580295515312363,0.08528651151633536,3.8829799239310887,1.0318409042811375e-4,0.0021264098416777268
ENSMUSG00000000942.11,Hoxa4,homeobox A4,5.255356145010056,0.40796104420868956,1.3268093134797923,0.44615292765791764,0.9143973263837658,0.36050810618927287,0.6480296451221618
ENSMUSG00000000957.12,Mmp14,matrix metallopeptidase 14 (membrane-inserted),1672.4434254239607,-0.06790967070838282,0.9540192812499435,0.06579315154253731,-1.0321692929465023,0.30199281736146566,0.5950948223088958
ENSMUSG00000000958.11,Slc7a7,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 7",79.49032570008684,0.18535605320031406,1.1370975711876692,0.2003133012810615,0.9253307294868014,0.35479389893661534,0.6440512593813288
ENSMUSG00000000959.8,Oxa1l,oxidase assembly 1-like,1050.9632264396055,0.058034020379512996,1.0410461464393286,0.08471709934548256,0.6850331376767987,0.49332301038320175,0.7456526781565848
ENSMUSG00000000976.14,Heatr6,HEAT repeat containing 6,513.2729018894461,-0.27024329493991384,0.8291797018202475,0.06128033584369593,-4.409951270978787,1.0339388254283053e-5,3.304442199488556e-4
ENSMUSG00000000982.6,Ccl3,chemokine (C-C motif) ligand 3,2.047899069606034,0.30132440456233206,1.2322751318138077,0.7099983473293556,0.42440155768778576,0.6712729849116117,NA
ENSMUSG00000000983.14,Wfdc18,WAP four-disulfide core domain 18,0.8533741134193049,-0.3633201419137068,0.7773735133105707,1.1862085719996551,-0.3062868963265361,0.7593862153273132,NA
ENSMUSG00000001014.7,Icam4,"intercellular adhesion molecule 4, Landsteiner-Wiener blood group",9.93461384365194,0.07187884836545097,1.0510846395882985,0.42171030811841675,0.17044603127241392,0.8646593740052001,0.9506190642824788
